B3R3,B3R10,B3R9B,B3R6,B14R2,B14R23,B14R15BTERSEDIA,B1282R6,B8R2K3N,B8R2K4N,B4R10B,B121R1,B121R4,B121R5,B121R7,B121R10,B122R3,B1282R1,B1282R2,B1282R3,B1282R4,B1282R5,B122R11,B122R1,B4R3,B51R1B,B3R22E,B3R24,B3R40,B51R2DK2,B14R16,B14R7A,B126R4A,X_Pengiriman_RKO,X_Metode_Pembelian_Kapitasi,X_Persentase_Pemenuhan_EPurchasing,X_Sumber_Dana_Umum,X_Kondisi_Ruang_Farmasi,X_Kualitas_Gudang,X_Sumber_Dana_BPJS,X_Proporsi_Kapitasi,X_Sistem_Pencatatan,X_Kerusakan_Obat,X_Kepemilikan_Kendaraan,X_Intensitas_Kapitasi,Total_Kelompok_Obat_Dinkes
0,2,2,2,2,34507,0,1,0,1,2,1,3,1,0,1,1,0,0,1,6,1,1,0,2,1,1,4,1,1,2,1,0,3,2,3,3,6,3,3,1,1,2,3,1,29
0,0,2,3,2,4915,0,1,0,0,2,1,1,1,1,0,2,0,0,1,6,0,1,1,1,1,1,4,1,1,2,1,1,1,-1,0,1,6,3,2,1,2,3,1,1,33
0,0,2,3,2,581,1,1,1,2,2,0,0,0,1,0,1,1,16,1,6,0,1,0,2,1,1,4,1,0,2,1,1,0,0,0,3,5,3,2,1,0,0,3,0,34
1,0,1,0,2,152,1,1,1,1,2,1,1,1,0,0,1,1,12,1,12,0,1,2,0,4,1,4,1,1,2,1,1,1,2,5,2,6,3,3,1,2,1,3,2,29
0,2,0,0,1,16884,0,1,0,0,2,1,1,1,0,1,3,1,4,0,0,1,1,0,2,1,1,4,1,1,2,2,1,1,-1,0,0,6,3,0,0,3,1,1,4,0
1,2,2,3,1,33273,1,1,1,2,2,1,1,1,0,0,1,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,4,3,1,1,0,3,0,33
1,0,2,2,2,6058,0,1,0,0,2,1,3,1,0,1,1,0,0,1,12,0,1,0,0,1,1,4,1,1,2,1,1,1,2,4,2,6,4,3,1,1,1,3,0,33
1,0,2,3,2,8135,0,1,2,0,2,1,1,2,1,0,2,1,2,1,12,0,1,2,2,1,1,4,1,0,2,1,1,1,1,0,3,6,3,3,1,3,1,3,1,32
0,0,1,2,2,8608,0,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,1,1,1,1,4,1,1,2,1,1,2,0,0,3,6,3,3,1,1,1,3,0,34
1,0,2,2,2,21757,1,1,2,2,2,1,3,2,1,0,2,1,6,1,6,0,1,1,2,1,1,4,1,1,2,1,1,3,-1,0,2,6,4,3,1,1,1,3,4,34
1,2,2,3,2,23083,0,1,0,0,2,1,3,2,1,0,2,1,2,1,6,1,1,1,1,1,1,4,1,1,2,1,1,1,0,0,3,6,4,3,1,3,1,3,4,34
0,0,1,2,2,-1,0,1,0,1,2,1,1,1,0,1,2,0,0,1,4,0,1,1,1,1,1,4,0,1,2,1,1,1,-1,0,1,6,3,3,1,1,3,1,2,28
1,0,1,3,2,5764,1,0,0,0,2,1,3,2,1,0,1,0,0,1,12,1,1,0,0,1,1,4,1,1,2,1,1,1,2,5,1,6,3,3,1,0,1,3,4,31
0,0,2,3,2,3072,0,1,0,0,2,1,1,2,1,0,2,1,6,1,11,0,1,1,1,1,1,4,1,1,2,1,0,1,-1,0,3,6,3,2,1,1,1,3,1,32
1,0,2,2,2,4082,1,1,1,2,0,1,3,2,1,0,2,1,1,1,12,1,1,1,0,1,1,4,1,1,2,1,1,1,2,1,3,6,3,3,1,1,1,3,4,27
1,0,2,2,2,20650,0,1,1,1,2,1,3,1,1,0,2,1,6,1,6,1,1,1,2,1,1,4,1,1,2,1,1,1,2,4,3,6,4,3,1,1,1,3,3,31
1,2,1,2,2,10820,0,0,0,0,2,1,1,2,0,1,0,0,0,1,12,0,1,2,0,1,1,4,0,0,1,2,1,3,0,0,2,6,3,2,1,0,0,2,0,32
1,2,2,2,2,-1,0,0,0,0,2,1,1,2,0,1,2,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,1,5,2,6,4,3,0,1,1,3,2,34
0,2,2,3,1,15530,1,0,0,0,2,1,1,2,1,0,1,0,0,1,12,1,1,0,2,1,1,4,1,1,2,1,1,2,2,3,3,6,3,3,0,3,1,2,2,34
0,0,0,1,2,6104,0,1,1,1,2,1,3,2,0,1,2,1,1,1,12,0,1,2,0,1,0,4,0,1,1,1,1,1,0,0,3,6,4,3,1,1,1,3,0,32
1,0,2,1,2,245,0,1,1,1,2,1,1,2,1,0,1,1,6,1,6,0,1,1,1,1,1,4,1,1,2,1,1,1,1,0,3,6,4,3,1,1,1,3,3,32
0,0,1,3,2,40000,1,1,0,0,2,1,3,2,0,1,1,1,1,1,12,1,0,2,1,1,1,4,1,1,2,1,1,2,1,0,3,6,1,2,1,3,1,3,2,31
0,1,2,0,1,8028,0,1,1,0,2,1,1,2,1,0,1,0,0,0,0,0,1,0,2,1,1,4,1,1,2,2,1,0,2,3,0,6,3,0,0,3,3,0,4,0
0,0,2,2,2,4431,1,1,1,2,2,1,1,2,0,0,0,0,0,1,12,0,1,1,2,4,0,4,0,1,2,1,1,1,0,0,2,6,2,2,1,2,1,3,0,25
1,0,1,1,2,13124,0,1,1,0,2,1,1,2,1,0,0,0,0,1,5,0,1,0,0,4,0,2,1,1,2,1,1,1,0,0,3,6,4,3,1,2,1,3,0,33
0,0,2,3,2,17535,0,1,1,2,2,1,3,2,1,0,1,0,0,1,12,1,1,2,2,1,1,4,1,1,2,1,0,1,1,0,1,6,4,3,1,1,1,3,3,27
0,0,2,2,2,6670,0,1,0,0,2,1,1,2,1,0,1,0,0,1,12,0,1,1,0,1,1,4,1,1,2,1,1,1,1,0,2,3,3,3,1,2,3,3,4,33
1,0,1,2,2,2400,1,1,0,1,2,1,1,2,1,0,2,0,0,1,4,0,1,1,0,1,1,4,1,1,2,2,1,1,-1,0,2,6,3,3,1,1,1,3,4,29
1,0,2,2,2,14199,0,1,1,2,2,1,1,2,1,0,2,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,1,1,-1,5,3,6,3,3,1,1,3,3,0,34
1,0,1,3,2,3498,1,1,1,2,2,1,1,1,0,1,0,1,2,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,0,0,1,6,4,3,1,2,3,3,0,31
0,0,0,3,2,8673,1,1,0,0,2,0,0,0,0,1,2,0,0,1,3,0,0,0,1,1,1,4,0,1,2,1,0,0,-1,0,2,6,1,3,1,2,3,2,0,25
1,0,2,3,2,40612,0,1,1,1,2,1,3,2,1,0,1,1,2,1,6,1,1,1,2,1,1,4,1,1,2,1,1,3,2,4,3,6,3,3,1,3,1,3,4,32
0,2,1,1,2,6212,0,1,1,2,1,0,0,0,1,0,1,0,0,1,5,1,1,2,0,2,1,4,0,1,1,1,1,0,1,0,2,6,2,2,1,2,3,3,1,27
0,0,2,3,2,17499,1,1,2,0,2,1,1,2,1,0,2,1,1,1,12,0,1,1,1,1,1,4,1,1,2,1,1,1,-1,5,3,6,2,3,1,1,0,3,3,32
0,0,2,2,2,7995,1,1,0,0,1,1,3,1,1,0,3,0,0,1,4,1,1,0,1,1,0,4,1,1,2,1,0,1,1,0,2,6,3,3,1,2,1,3,1,31
0,2,1,1,2,2855,0,1,0,0,2,1,3,2,1,0,1,0,0,1,12,1,1,1,1,4,1,4,1,1,2,2,1,3,1,0,3,6,3,3,0,2,3,3,1,33
0,0,0,1,2,0,0,1,1,1,2,1,1,2,0,1,2,1,2,1,2,0,1,1,0,4,0,1,0,1,1,1,1,3,-1,0,2,3,2,2,1,2,1,3,1,34
0,0,0,2,2,3092,0,1,0,0,2,1,1,1,1,0,2,0,0,1,12,1,1,0,1,1,0,4,1,0,2,1,1,1,-1,0,1,6,2,2,1,2,3,3,2,26
0,2,2,0,2,11255,0,1,0,0,2,1,3,2,1,0,2,0,0,1,4,1,1,1,2,1,1,4,1,1,2,1,1,1,2,3,2,6,4,3,1,3,1,3,4,29
1,2,1,3,2,4301,1,1,3,2,2,1,1,2,1,0,1,0,0,1,4,0,1,1,0,1,1,4,1,0,2,2,1,1,1,0,1,6,4,2,1,1,0,3,2,30
1,0,0,1,2,4089,0,0,0,0,2,1,3,2,1,0,1,0,0,1,30,0,1,1,0,2,1,4,1,0,1,1,1,1,1,0,2,1,3,2,1,1,0,3,4,34
1,0,2,0,2,22614,1,1,1,2,2,1,3,2,1,0,1,0,0,1,4,1,1,1,0,1,0,4,1,1,1,1,1,1,1,0,3,6,3,2,1,1,1,3,2,33
1,0,1,2,2,15572,1,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,1,1,4,0,4,1,1,2,1,1,1,-1,0,1,6,4,3,1,1,1,3,2,29
0,2,2,3,2,1230,1,1,1,1,2,1,3,2,1,0,1,1,0,1,12,1,1,0,2,1,1,4,1,1,2,1,1,3,2,5,2,6,4,2,1,1,1,3,4,34
1,0,2,2,2,775,1,1,0,0,2,1,1,2,1,0,1,0,0,1,12,0,1,0,0,1,1,4,1,0,2,2,1,1,1,0,2,6,4,3,1,2,1,3,3,28
1,2,2,3,2,519,0,1,0,0,2,1,3,1,1,0,1,0,0,1,12,0,1,2,2,1,1,4,1,1,2,1,1,1,2,3,3,6,4,3,1,3,1,3,4,31
0,0,0,1,2,27706,0,1,3,1,2,0,0,0,1,0,2,0,0,1,1,0,1,2,0,1,0,4,1,1,2,1,0,0,-1,0,1,6,3,2,1,2,1,3,2,30
0,0,0,0,2,0,1,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,0,1,1,1,4,1,1,2,2,1,1,-1,0,1,6,4,2,1,1,1,2,1,29
1,0,0,1,2,-1,1,1,0,0,2,1,1,2,1,0,2,0,0,1,2,1,1,2,0,1,0,2,1,0,1,1,0,1,-1,0,2,3,4,2,1,1,1,3,3,33
0,2,3,0,2,22385,0,1,1,2,2,1,3,2,1,0,1,0,0,1,4,1,1,0,2,1,1,4,1,1,2,1,1,3,0,0,2,6,4,3,1,1,3,3,0,34
0,0,2,2,2,34178,0,1,3,2,2,1,1,2,1,0,2,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,1,1,1,5,3,6,4,3,1,3,3,3,4,33
0,2,3,0,1,1090,0,1,0,0,2,1,1,2,0,1,1,0,0,0,0,0,1,0,2,5,1,4,1,1,2,2,1,0,2,1,1,6,3,2,0,1,3,1,4,0
0,2,2,2,2,28985,1,1,0,0,2,1,3,1,0,0,2,0,0,1,4,1,1,2,2,1,1,4,1,1,2,1,1,1,2,3,2,6,3,3,0,1,1,3,2,29
0,2,0,3,2,17857,1,1,0,0,2,1,3,2,1,0,2,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,-1,0,3,6,4,2,1,1,3,2,0,31
0,0,0,1,2,15127,0,0,0,0,2,1,1,2,0,1,2,0,0,1,4,0,1,0,0,2,0,2,0,0,1,2,0,1,-1,0,1,6,2,2,1,0,3,0,4,34
0,0,2,1,2,16013,1,1,2,1,2,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,4,0,1,2,1,1,1,1,5,2,5,4,3,1,2,0,3,3,16
0,0,0,3,2,6596,1,0,0,0,2,1,3,1,0,0,1,0,0,1,4,0,1,0,0,4,0,4,0,1,2,1,0,1,1,0,2,6,3,3,1,0,1,3,2,33
1,2,0,1,2,3070,0,0,1,2,2,1,1,2,1,0,2,0,0,1,12,0,1,1,0,3,0,2,1,1,2,1,1,1,1,4,2,6,2,3,1,2,0,1,1,32
0,2,1,2,2,3752,0,1,0,0,2,1,1,1,1,0,0,0,0,1,12,0,1,0,1,1,1,4,0,1,2,1,0,1,0,0,3,3,3,2,0,2,1,3,0,34
1,0,1,0,2,0,1,1,0,0,2,1,1,2,1,0,1,1,12,1,12,0,1,0,1,1,0,4,1,1,2,1,1,1,1,0,2,6,3,2,1,0,1,3,4,29
1,2,1,3,2,18446,0,0,0,0,2,1,3,2,1,0,2,0,0,1,6,0,1,0,1,1,1,4,1,1,2,1,1,3,1,5,2,6,4,3,1,2,1,3,2,32
0,2,2,3,2,29705,0,1,0,1,2,1,3,2,1,0,2,1,12,1,12,0,1,0,0,1,1,4,1,1,2,1,1,1,2,1,3,6,3,3,1,1,1,3,3,31
0,0,2,2,2,11700,0,1,1,1,2,1,1,2,1,0,2,0,0,1,4,0,1,1,0,1,0,2,1,1,2,1,1,3,1,4,2,6,4,3,1,2,1,3,1,32
1,2,1,2,2,10187,0,1,0,0,2,1,1,2,1,0,1,1,2,1,4,0,1,2,0,1,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,1,3,3,4,29
0,2,1,0,2,-1,1,1,0,0,2,1,3,2,1,0,1,1,2,1,31,1,1,1,1,1,1,4,0,1,2,1,1,1,1,0,3,6,3,3,1,2,3,3,4,31
1,0,2,0,2,7036,0,0,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,0,0,1,1,4,1,1,2,1,0,1,0,0,2,6,3,3,1,2,1,3,0,33
0,0,2,2,2,12174,1,1,0,0,2,1,1,1,1,0,2,0,0,1,4,1,1,1,1,1,1,4,0,0,2,1,1,1,-1,0,2,6,4,2,1,2,3,3,1,32
0,0,3,2,2,11949,0,1,1,1,0,1,1,2,1,0,2,1,4,1,4,0,1,1,0,1,0,4,1,1,2,1,1,3,-1,0,2,6,3,3,1,2,1,3,3,32
0,2,2,3,2,10780,1,1,1,1,2,1,1,2,1,0,1,0,0,1,12,0,1,1,2,1,1,4,1,0,2,1,1,1,1,5,3,6,3,3,1,1,1,3,2,34
0,1,0,3,1,1708,0,1,0,0,2,1,1,2,1,0,2,0,0,0,0,0,1,0,1,1,1,4,0,1,1,2,1,1,-1,0,1,6,3,1,0,1,1,1,0,3
0,0,2,0,2,-1,0,0,2,2,2,1,1,1,1,0,2,0,0,1,4,0,1,1,0,1,1,4,1,1,2,1,1,1,0,0,3,6,3,3,1,2,0,3,1,33
1,2,3,2,2,4318,0,1,0,0,2,1,1,2,1,0,0,0,0,1,16,0,1,0,1,1,1,4,1,0,2,1,1,2,0,0,2,6,4,3,1,1,1,3,0,33
1,0,1,0,2,9996,0,0,2,1,2,1,3,2,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,1,0,3,5,3,3,1,1,1,3,3,33
0,2,2,2,2,3250,0,1,0,2,2,1,1,2,0,1,2,0,0,1,6,0,1,2,0,1,0,4,1,1,2,2,1,2,1,3,3,6,3,3,1,1,2,3,1,33
1,0,2,2,2,10097,0,1,0,0,2,1,3,2,1,0,1,0,0,1,6,1,1,1,2,1,1,4,1,1,2,1,1,1,1,0,2,6,4,3,1,1,3,3,2,34
0,2,1,2,2,17424,0,1,0,0,2,1,3,2,0,1,1,0,0,1,6,1,1,2,0,1,1,4,1,1,2,1,1,3,2,1,2,6,3,3,1,0,3,3,3,33
0,0,0,1,2,-1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,4,1,1,2,0,1,0,2,0,0,1,2,0,0,1,0,2,5,2,2,1,3,1,3,2,26
1,2,2,2,2,39857,0,1,0,0,2,1,1,1,1,0,2,0,0,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,1,5,3,6,3,3,1,1,2,3,2,29
0,2,2,3,2,-1,0,1,0,0,2,1,1,2,1,0,0,0,0,1,4,0,1,2,2,1,1,4,1,1,2,1,1,1,0,0,2,6,4,2,0,0,3,3,0,34
1,2,2,2,2,10727,0,1,0,0,2,1,1,2,1,0,1,0,0,1,12,1,1,0,2,1,1,4,1,1,2,1,1,3,2,3,2,6,4,3,1,1,3,3,3,32
1,2,2,2,2,32915,0,1,0,2,2,1,1,2,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,2,2,3,6,4,3,1,1,0,3,3,34
0,1,2,2,2,6143,0,1,1,1,2,1,3,2,1,0,2,1,3,1,3,0,1,0,2,1,0,4,1,1,2,2,0,1,1,5,1,0,3,3,1,2,1,3,3,33
1,0,1,2,2,31577,0,1,0,1,2,1,1,2,1,0,2,0,0,1,6,0,1,1,1,1,1,4,1,0,2,1,1,3,2,5,3,6,4,3,1,1,3,3,2,32
0,2,2,3,2,7777,0,1,0,0,2,1,3,1,1,0,1,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,1,1,3,6,4,3,0,1,1,3,4,25
1,0,1,2,2,5459,0,1,2,2,2,1,1,2,0,1,1,0,0,1,12,0,1,0,0,1,1,4,1,0,2,1,1,3,1,0,3,6,3,3,1,1,1,3,0,32
0,0,1,2,2,6500,0,1,0,0,2,1,1,1,1,0,2,0,0,1,4,0,1,0,0,1,1,4,1,0,2,1,1,3,1,3,2,6,3,2,1,2,1,2,0,28
0,0,1,1,2,5866,0,1,2,2,2,1,3,2,1,0,1,0,0,1,12,1,1,2,1,1,0,4,1,0,1,1,1,1,1,0,2,6,3,2,1,0,1,3,4,25
0,0,2,1,1,3864,1,1,1,2,2,1,1,2,1,0,1,0,0,1,4,0,1,1,0,1,0,4,1,1,2,1,1,1,1,0,2,6,3,2,1,0,1,3,2,34
0,2,2,2,2,25115,0,1,1,1,1,1,3,2,1,0,2,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,2,3,3,6,3,3,1,2,1,3,2,34
0,2,3,3,1,8506,1,1,0,0,2,1,1,2,0,1,1,1,12,1,12,0,1,1,2,1,1,4,1,1,2,1,0,1,1,0,3,6,3,3,0,3,1,3,1,32
0,0,0,2,2,8550,0,1,1,2,2,1,1,2,1,0,0,0,0,1,3,0,1,0,2,1,1,4,1,1,2,1,0,1,0,0,2,6,4,3,1,3,3,3,0,33
1,0,2,3,2,85675,1,1,1,1,2,1,3,2,1,0,1,1,12,1,12,0,1,0,2,1,1,4,1,0,2,1,1,1,2,3,1,6,4,2,1,1,1,3,3,33
1,0,2,3,2,2745,0,1,2,1,2,1,1,2,0,1,2,0,0,1,4,0,1,1,1,1,1,4,1,1,2,1,1,1,0,0,3,6,3,2,1,2,1,3,0,25
1,0,2,1,2,3656,1,1,0,0,2,1,1,2,0,1,0,0,0,1,6,0,1,0,0,4,0,2,0,1,1,1,1,1,0,0,2,6,4,2,1,2,0,3,0,29
0,0,2,2,2,11535,0,1,0,2,2,1,1,1,1,0,0,0,0,1,4,0,1,0,2,1,1,4,1,1,2,1,0,1,0,0,3,6,4,3,1,3,1,3,0,32
0,2,0,2,2,0,1,1,0,1,2,1,3,2,0,0,2,1,12,1,12,0,1,0,2,1,1,4,1,1,2,1,0,1,1,0,3,6,3,2,1,1,3,3,3,23
1,2,2,2,2,23062,1,1,0,0,2,1,3,2,0,1,1,0,0,1,4,1,1,1,2,1,1,4,1,1,2,1,1,3,2,5,3,6,4,3,1,0,1,2,4,33
1,0,2,1,2,120,1,1,0,0,2,1,1,1,0,1,2,0,0,1,6,1,1,0,0,1,1,2,1,1,2,2,1,1,1,0,3,6,3,2,1,1,0,3,0,34
1,0,0,0,2,9629,0,1,0,0,2,1,1,2,1,0,0,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,3,3,1,1,1,3,0,32
1,0,2,3,2,-1,1,1,1,2,2,1,1,2,1,0,0,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,0,0,2,6,4,3,1,2,3,3,0,33
0,2,2,3,1,8485,0,1,1,2,2,1,1,2,1,0,1,0,0,0,0,1,1,0,2,1,1,4,1,1,2,2,1,1,2,4,0,6,4,0,0,0,1,0,4,3
0,0,2,2,2,5040,0,1,1,1,2,0,0,0,1,0,2,1,2,1,4,1,1,0,0,4,1,4,0,1,2,1,0,0,-1,0,1,6,3,3,1,1,3,3,0,30
1,0,0,2,2,3336,0,1,0,0,2,1,1,2,0,1,2,0,0,1,4,0,1,0,1,5,0,4,1,1,2,1,1,1,0,0,3,6,3,3,1,2,1,3,1,25
1,0,1,3,2,1205,0,1,1,0,2,1,1,1,1,0,2,0,0,1,12,0,1,1,1,1,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,1,3,3,1,34
0,0,2,3,2,73,1,1,1,2,2,1,1,2,0,1,2,1,3,1,12,0,1,2,1,1,1,4,1,1,2,1,1,1,-1,0,1,3,3,2,1,1,3,2,1,33
0,2,2,0,1,-1,0,1,0,0,2,1,3,1,1,0,1,0,0,1,31,1,1,1,2,1,1,4,1,1,2,1,1,3,-1,1,2,6,4,3,0,1,1,3,1,31
0,0,2,2,2,3583,0,1,0,0,2,1,1,2,1,0,1,0,0,1,12,0,1,1,1,1,1,4,1,1,2,1,1,2,-1,0,3,6,4,2,1,3,1,3,1,33
0,2,2,1,2,13498,0,1,0,0,2,1,3,2,1,0,2,0,0,1,12,0,1,1,0,1,0,4,1,0,2,1,0,1,2,5,2,6,4,2,1,3,1,3,4,33
1,0,0,1,2,-1,1,1,1,0,2,1,3,2,0,1,2,0,0,1,4,0,1,0,2,1,1,4,1,1,2,1,1,3,1,0,2,5,3,3,1,3,3,3,1,29
1,0,2,3,2,12194,1,1,1,2,2,1,1,2,1,0,2,1,1,1,12,1,1,0,1,1,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,1,1,3,1,27
1,2,2,2,1,-1,1,1,1,2,2,1,3,2,0,1,2,1,12,1,12,1,1,2,2,1,1,4,1,1,2,1,1,1,1,0,3,6,4,3,1,1,1,3,2,23
1,0,3,2,2,17433,1,1,2,0,2,1,1,2,1,0,2,0,0,1,12,0,1,1,2,1,1,4,1,0,2,1,1,1,1,4,2,6,3,3,1,1,1,3,2,33
1,0,1,2,2,8704,1,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,2,1,4,1,3,1,1,2,1,1,1,1,5,2,6,3,2,1,2,1,3,2,29
0,2,1,0,2,4876,0,1,0,0,2,1,1,2,1,0,2,1,12,1,12,0,0,2,2,1,1,4,1,0,2,1,1,1,1,0,3,6,1,3,1,1,3,3,1,33
0,0,1,2,2,-1,0,0,3,0,2,1,1,2,1,0,0,0,0,1,12,0,1,2,1,1,1,4,0,0,2,1,1,1,0,0,1,6,4,1,1,2,1,3,0,29
0,0,1,1,2,4625,0,0,0,0,2,1,1,2,1,0,2,0,0,1,1,0,1,1,1,4,0,4,1,1,2,2,1,1,-1,0,1,6,3,2,1,0,1,3,0,27
0,0,1,2,2,5453,0,1,1,2,2,1,1,2,1,0,1,0,0,0,0,1,1,1,1,1,1,4,1,1,2,1,1,1,1,0,2,0,3,3,1,1,1,3,4,34
0,0,0,1,2,8217,1,1,1,1,2,0,0,0,1,0,2,0,0,1,4,0,1,0,0,2,0,2,0,1,2,1,0,0,2,3,1,6,4,3,1,2,1,2,0,31
1,1,1,2,2,7261,0,1,1,1,2,1,3,1,1,0,2,0,0,1,12,0,1,1,1,1,1,4,1,1,2,1,1,1,0,0,2,6,3,3,1,3,1,3,0,26
0,2,2,2,2,7752,0,1,1,2,2,1,1,2,1,0,0,0,0,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,2,6,3,3,1,3,1,3,0,33
0,0,2,1,2,-1,0,1,0,0,2,1,1,2,1,0,0,1,2,1,12,1,1,0,1,1,1,4,1,1,2,1,1,1,0,0,2,6,3,3,1,2,1,3,0,32
0,0,0,1,2,3120,0,1,1,1,2,1,1,2,1,0,0,0,0,1,2,0,0,0,0,1,0,4,1,1,1,2,1,1,0,0,2,2,1,2,1,2,3,0,0,34
0,0,2,3,2,-1,0,1,0,0,2,0,0,0,0,0,2,0,0,1,12,0,1,0,1,1,1,4,0,1,2,1,1,0,-1,0,1,6,3,3,1,2,1,3,0,31
0,0,0,2,2,3468,0,1,1,1,2,1,3,2,1,0,2,0,0,1,12,1,1,2,0,1,0,4,0,1,2,1,1,1,1,0,2,5,3,3,1,2,1,3,2,34
1,2,4,2,2,34580,0,1,0,0,2,1,3,2,1,0,1,0,0,1,12,0,1,2,1,1,1,4,1,1,2,2,0,1,1,0,3,6,4,3,1,3,1,3,3,34
1,0,2,3,2,24,1,1,0,0,2,1,1,1,1,0,0,0,0,1,12,0,1,0,2,1,1,4,1,0,2,1,1,1,0,0,3,3,4,3,1,1,1,3,0,32
1,0,0,0,2,-1,0,0,2,2,2,1,1,1,0,0,0,0,0,1,4,0,1,1,0,1,0,3,0,1,1,1,1,1,0,0,2,5,3,2,1,2,0,0,0,31
1,0,2,2,2,4875,1,1,0,0,2,1,1,2,1,0,0,0,0,1,12,0,1,0,0,1,1,4,0,0,2,1,1,1,0,0,2,6,4,3,1,1,3,3,0,34
1,0,2,2,2,9212,0,1,0,0,2,1,1,1,1,0,2,0,0,1,12,0,1,0,0,1,1,4,1,1,2,1,1,1,1,5,2,6,3,2,1,2,1,3,0,33
0,0,2,2,2,17036,0,1,0,0,2,1,3,1,1,0,2,1,6,1,6,1,1,1,2,1,1,4,1,1,2,1,1,3,1,0,2,6,4,3,1,1,3,3,4,34
0,0,1,2,2,462,0,1,0,0,2,1,1,1,1,0,2,1,12,1,12,0,1,1,2,1,0,4,0,0,2,1,1,1,1,5,2,6,3,2,1,1,1,3,4,31
1,0,2,2,2,10554,0,1,0,0,2,1,3,2,1,0,2,1,8,1,6,0,1,2,1,1,1,4,1,1,2,1,1,1,2,4,3,6,3,3,1,1,1,3,2,31
0,0,0,2,2,2123,0,1,0,1,2,1,3,2,1,0,1,0,0,1,3,0,1,2,2,1,1,4,1,1,2,1,1,1,1,0,3,6,3,2,1,2,1,3,2,30
0,0,1,3,2,3137,1,1,1,2,2,1,1,1,1,0,2,0,0,1,2,0,1,2,0,1,1,4,1,0,2,1,1,1,1,0,3,6,3,2,1,1,1,3,1,24
1,2,2,2,2,25070,1,0,0,0,2,1,3,2,1,0,2,0,0,1,3,1,1,0,2,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,0,3,1,3,1,34
1,2,2,0,1,31357,1,1,0,0,2,1,3,1,1,0,1,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,1,1,2,4,2,6,4,3,0,3,1,3,3,29
0,0,2,2,2,372,0,0,0,0,2,1,1,1,0,1,2,0,0,1,12,1,1,2,1,1,0,4,1,1,1,2,1,1,0,0,2,6,3,2,1,2,3,3,2,32
0,0,2,2,2,-1,0,1,0,1,2,1,3,1,1,0,1,0,0,1,14,1,1,2,2,1,1,4,1,1,2,1,1,1,1,0,2,6,3,2,1,1,3,3,3,27
0,2,2,3,2,23008,1,1,1,1,2,1,3,2,1,0,1,1,4,1,4,1,1,1,1,1,1,4,1,1,2,1,1,1,2,4,3,6,4,3,1,2,1,3,4,34
0,0,0,2,2,9755,0,1,0,0,2,1,3,2,1,0,2,0,0,1,4,0,1,1,1,1,1,4,1,1,2,1,1,3,2,5,3,6,3,3,1,3,3,1,3,32
1,2,2,2,2,31202,0,1,0,0,2,1,3,2,0,1,3,1,3,1,3,1,1,2,2,1,1,4,0,1,2,1,1,1,1,5,3,6,4,3,1,1,3,3,3,31
1,2,1,3,1,11854,0,1,1,2,2,1,3,2,1,0,1,0,0,1,12,0,1,2,2,1,1,4,1,0,2,1,1,1,1,0,3,6,4,3,1,1,1,3,2,32
0,2,2,2,2,33735,0,1,1,1,2,1,2,1,1,0,2,1,2,1,6,1,1,0,1,1,1,4,1,1,2,1,1,2,2,1,2,6,4,3,1,1,1,3,4,34
0,0,0,0,1,32062,0,1,1,2,2,1,1,2,1,0,1,0,0,0,0,0,1,0,1,1,1,4,0,0,2,2,1,0,2,5,0,6,4,0,0,0,3,1,4,3
0,0,1,2,2,39354,1,1,0,0,2,1,3,1,1,0,2,0,0,1,4,0,1,1,1,1,1,4,1,1,2,2,1,1,1,2,3,6,3,3,1,1,3,3,4,33
1,0,2,3,2,26761,0,1,0,0,2,1,3,2,1,0,2,0,0,1,12,1,1,1,1,1,1,4,1,1,2,1,1,1,2,5,1,6,4,3,1,2,1,3,4,34
